,id_0,0|order_make,0|remove_obstacle,0|ad_opened,0|ad_finished,0|energy,0|energy_get,0|coin_cost,0|coin_get,0|ruby_cost,0|ruby_get,label
7870,f7de956b0482c3bb,2.0,18.0,0.0,0.0,26.0,50.0,0.0,550.0,1.0,20.0,1
3698,772F5EF8-D493-443F-ACCB-E240D090EFE1,6.0,31.0,0.0,0.0,74.0,165.0,105.0,877.0,0.0,31.0,1
4458,ce3fe1ed5a8c7219,1.0,6.0,0.0,0.0,82.0,25.0,0.0,269.0,0.0,15.0,0
4250,c395150af3777178,6.0,22.0,0.0,0.0,4.0,50.0,0.0,606.0,9.0,20.0,0
2486,50d055853d9d3129,17.0,64.0,6.0,3.0,0.0,295.0,0.0,1361.0,76.0,85.0,1
4469,ceed770c7e50fc0a,0.0,3.0,0.0,0.0,99.0,25.0,0.0,275.0,0.0,15.0,0
433,0d01c0fe0b701197,8.0,19.0,0.0,0.0,46.0,50.0,0.0,635.0,25.0,31.0,1
1723,383a632a695a2105,0.0,2.0,0.0,0.0,76.0,0.0,0.0,199.0,0.0,5.0,1
6073,b46384d5d66a9293,1.0,8.0,0.0,0.0,91.0,50.0,0.0,403.0,0.0,20.0,1
1448,2f1bb2d601cd3a80,9.0,76.0,6.0,0.0,3.0,545.0,1400.0,1406.0,15.0,54.0,1
1609,4aae05208ca688e6,5.0,27.0,0.0,0.0,70.0,140.0,0.0,475.0,20.0,20.0,0
222,0a29726d4f9eebd0,7.0,62.0,0.0,0.0,89.0,565.0,1050.0,1299.0,48.0,56.0,0
354,0a413aef0fc2ab55,11.0,77.0,0.0,0.0,1.0,552.0,1390.0,1432.0,48.0,59.0,1
7966,fb578506cd5cb396,24.0,54.0,28.0,14.0,1.0,105.0,1225.0,1293.0,32.0,65.0,1
5538,a0a534bddebb62e1,1.0,3.0,0.0,0.0,99.0,25.0,0.0,279.0,0.0,15.0,1
1507,311bc4c4f1677668,1.0,3.0,0.0,0.0,99.0,25.0,0.0,280.0,0.0,15.0,1
5278,D0AE0980-1AF5-4843-9C95-C77A19F12A52,10.0,103.0,38.0,19.0,15.0,825.0,0.0,1370.0,0.0,45.0,1
5136,B49C4FD1-4530-4508-9404-EAC8EDD670AD,6.0,27.0,0.0,0.0,85.0,165.0,0.0,988.0,0.0,34.0,1
4617,9408b0e262a29a11,9.0,24.0,2.0,1.0,24.0,75.0,405.0,827.0,31.0,33.0,1
933,2bcbd47d5ac97194,12.0,73.0,0.0,0.0,3.0,614.0,1320.0,1322.0,43.0,56.0,0
798,1B0DE249-CFF3-4C97-B3B0-F182241FF8F5,5.0,53.0,2.0,1.0,2.0,275.0,0.0,972.0,0.0,34.0,1
4081,bb6966a5607508d4,2.0,3.0,0.0,0.0,99.0,25.0,0.0,282.0,0.0,15.0,0
3749,78bc88f59308e202,17.0,66.0,4.0,2.0,70.0,499.0,1320.0,1350.0,44.0,54.0,1
1214,38d398ff394dd888,16.0,60.0,2.0,1.0,1.0,340.0,0.0,1320.0,0.0,48.0,0
8004,fc81f85604a6ef53,2.0,31.0,0.0,0.0,35.0,140.0,0.0,598.0,0.0,20.0,1
2729,5841051dc33b8deb,16.0,101.0,5.0,5.0,16.0,851.0,1960.0,2041.0,53.0,61.0,1
4650,95098d68c6c3e859,11.0,72.0,0.0,0.0,2.0,565.0,1050.0,1523.0,89.0,156.0,1
781,2562790d07ffec8e,0.0,2.0,0.0,0.0,76.0,0.0,0.0,199.0,0.0,5.0,0
3447,CB9C9078-CB32-4BFF-9540-404A4C3DDCD5,10.0,75.0,0.0,0.0,18.0,577.0,1360.0,1466.0,33.0,67.0,0
2210,65a1c68ff70c049a,5.0,10.0,0.0,0.0,79.0,50.0,0.0,559.0,6.0,20.0,0
2774,814d192dfc7aed8a,0.0,1.0,0.0,0.0,78.0,0.0,0.0,49.0,0.0,0.0,0
7185,dfda88a71f253884,4.0,23.0,0.0,0.0,23.0,75.0,0.0,778.0,1.0,30.0,1
1892,3d5cb4fc80198610,5.0,22.0,0.0,0.0,2.0,50.0,0.0,641.0,0.0,21.0,1
212,064fd558c1b1633b,9.0,48.0,2.0,1.0,12.0,165.0,0.0,1089.0,10.0,46.0,1
4959,e9dc2bc9ae1b066d,1.0,3.0,0.0,0.0,99.0,25.0,0.0,279.0,0.0,15.0,0
6675,cb8d0c3b48401e77,3.0,21.0,0.0,0.0,5.0,50.0,0.0,649.0,0.0,21.0,1
1562,331189EA-7557-4E7D-B6C1-BCB83E72736D,15.0,116.0,0.0,0.0,0.0,782.0,1685.0,1846.0,34.0,68.0,1
12,0049cab16b1b2fa7,24.0,112.0,0.0,0.0,3.0,764.0,2065.0,2066.0,118.0,198.0,1
167,08318796ed4a0436,4.0,11.0,0.0,0.0,74.0,50.0,0.0,574.0,0.0,20.0,0
1673,4dcf1959f08ff723,9.0,48.0,2.0,1.0,91.0,355.0,350.0,1101.0,42.0,46.0,0
2809,5E6AE83D-C250-47A0-A62D-80BE01BB408B,5.0,27.0,0.0,0.0,5.0,50.0,0.0,657.0,0.0,21.0,1
1183,3795cdb1a0cdcbf4,0.0,1.0,0.0,0.0,78.0,0.0,0.0,49.0,0.0,0.0,0
4876,e5233cd6e36e1045,10.0,56.0,0.0,0.0,5.0,385.0,350.0,1280.0,55.0,56.0,0
4639,d74616dafa37af85,2.0,8.0,0.0,0.0,71.0,50.0,0.0,356.0,0.0,20.0,0
5518,FFDD020F-A453-4C78-AA1D-BF983198CB5A,14.0,74.0,0.0,0.0,4.0,503.0,1295.0,1365.0,23.0,58.0,1
7874,f801bfcd974d9bae,4.0,18.0,0.0,0.0,74.0,50.0,0.0,622.0,0.0,21.0,1
1138,35594b80db1cd4b4,0.0,3.0,0.0,0.0,74.0,25.0,0.0,274.0,0.0,15.0,0
7677,f12006d9fd392690,2.0,8.0,0.0,0.0,91.0,50.0,0.0,543.0,0.0,20.0,1
3640,757E5AB7-E554-4ED6-8634-411EF6A1EC32,22.0,133.0,44.0,22.0,5.0,1223.0,1875.0,1906.0,55.0,65.0,1
2308,4a3af5d8e573f15c,17.0,54.0,0.0,0.0,17.0,260.0,0.0,1154.0,0.0,144.0,1
7044,da1e57fccd9ee7a7,8.0,39.0,0.0,0.0,4.0,165.0,0.0,898.0,7.0,46.0,1
8000,fc63f2974f0f20d2,20.0,50.0,0.0,0.0,7.0,180.0,0.0,955.0,6.0,33.0,1
2057,5ea9472d7ba41a5f,1.0,7.0,0.0,0.0,75.0,25.0,0.0,281.0,0.0,15.0,0
5849,acd7f8b47e5e3cea,14.0,89.0,2.0,1.0,49.0,695.0,1400.0,1885.0,0.0,53.0,1
1917,3e5796bf9c2f404b,2.0,9.0,0.0,0.0,87.0,50.0,0.0,359.0,0.0,20.0,1
2726,58279B81-9AFF-4FAF-B910-558719D17695,9.0,51.0,0.0,0.0,7.0,215.0,150.0,1134.0,25.0,47.0,1
1084,234166F5-5257-43CC-889B-A2871D0B8F1F,7.0,52.0,0.0,0.0,6.0,355.0,350.0,1061.0,0.0,34.0,1
4479,8fb7c156230d872f,8.0,62.0,0.0,0.0,84.0,565.0,1275.0,1342.0,53.0,54.0,1
2641,55b7791fb39190ff,2.0,17.0,0.0,0.0,29.0,50.0,0.0,594.0,0.0,20.0,1
487,0f1c4c9ed5c7e3bd,12.0,90.0,0.0,0.0,0.0,621.0,1480.0,1495.0,22.0,57.0,1
27,00b2a3d87a704411,7.0,39.0,0.0,0.0,0.0,75.0,0.0,1035.0,25.0,44.0,1
1961,5a50da49c79409f9,2.0,18.0,0.0,0.0,23.0,50.0,0.0,468.0,6.0,20.0,0
2741,589e86bd6d13e7de,2.0,8.0,0.0,0.0,91.0,50.0,0.0,367.0,0.0,20.0,1
4550,9218ab66e26909f7,58.0,181.0,82.0,31.0,2.0,1160.0,3450.0,3776.0,78.0,134.0,1
4368,8b459ab38bc85016,6.0,43.0,0.0,0.0,94.0,295.0,350.0,796.0,3.0,30.0,1
7170,df4e54546df71f2f,6.0,39.0,0.0,0.0,4.0,165.0,105.0,1051.0,25.0,46.0,1
3691,a74d723799530769,13.0,91.0,12.0,4.0,7.0,702.0,1385.0,1386.0,56.0,56.0,0
3878,7bcfa108d5c2c8da,7.0,57.0,0.0,0.0,48.0,467.0,960.0,1060.0,29.0,46.0,1
6338,beb16639a824c0a3,14.0,85.0,11.0,11.0,53.0,735.0,1050.0,1526.0,20.0,57.0,1
4126,843725b74d176372,4.0,30.0,0.0,0.0,5.0,75.0,0.0,804.0,0.0,31.0,1
3464,6fead92e73cc9017,6.0,26.0,0.0,0.0,4.0,75.0,0.0,830.0,2.0,31.0,1
889,1c67d2aa67213144,6.0,28.0,2.0,1.0,89.0,165.0,0.0,691.0,1.0,32.0,1
5955,b0b456251631ee34,23.0,108.0,30.0,15.0,18.0,675.0,350.0,1924.0,50.0,94.0,1
3898,b2f51706dee19826,2.0,14.0,0.0,0.0,57.0,50.0,0.0,362.0,0.0,20.0,0
2244,49492A96-27BD-487C-8351-D0D3DFC04C97,16.0,87.0,0.0,0.0,3.0,500.0,1075.0,1501.0,5.0,53.0,1
4806,e1516d01364ec7bc,2.0,8.0,0.0,0.0,91.0,50.0,0.0,355.0,0.0,20.0,0
5909,aedf0c28d804038f,11.0,99.0,12.0,6.0,6.0,831.0,1500.0,1784.0,42.0,67.0,1
3641,a474c75c2119118e,8.0,35.0,0.0,0.0,58.0,165.0,140.0,860.0,38.0,43.0,0
2159,4653dba5becfdaee,9.0,64.0,2.0,1.0,11.0,445.0,700.0,1409.0,47.0,56.0,1
7471,eab5ff6896da3b84,1.0,8.0,0.0,0.0,91.0,50.0,0.0,336.0,0.0,20.0,1
7258,e2d0da1ae222bc2c,16.0,110.0,28.0,14.0,8.0,845.0,735.0,1830.0,16.0,165.0,1
6954,d6f63b07aafa90f5,2.0,22.0,4.0,0.0,3.0,50.0,0.0,494.0,0.0,20.0,1
5891,ae466ae39fdd9e52,19.0,61.0,0.0,0.0,1.0,395.0,1350.0,1559.0,38.0,57.0,1
448,1613e95bca674968,24.0,84.0,0.0,0.0,6.0,490.0,1525.0,1530.0,48.0,59.0,0
1836,3b2bed0c65fbb7c6,13.0,52.0,0.0,0.0,1.0,265.0,375.0,1129.0,0.0,35.0,1
5225,f893d52ea3f82c49,5.0,21.0,0.0,0.0,7.0,50.0,0.0,662.0,0.0,123.0,0
369,1262fe713b941f4f,8.0,26.0,0.0,0.0,76.0,140.0,0.0,502.0,27.0,31.0,0
1206,387db9b37025422a,2.0,8.0,0.0,0.0,91.0,50.0,0.0,339.0,0.0,20.0,0
3085,643856c7d31d6142,14.0,62.0,0.0,0.0,29.0,195.0,0.0,1378.0,26.0,57.0,1
7069,dba81f2ba1412c02,3.0,25.0,0.0,0.0,6.0,75.0,0.0,718.0,0.0,30.0,1
7706,f24f24ef07b617ca,10.0,61.0,10.0,5.0,70.0,455.0,770.0,1310.0,55.0,58.0,1
4635,d70fd603a4d61dd3,4.0,31.0,0.0,0.0,61.0,165.0,0.0,670.0,0.0,30.0,0
7011,d8b59d77d8fb4b4f,10.0,89.0,2.0,1.0,6.0,610.0,1375.0,1406.0,54.0,56.0,1
1967,4052e74dfbf3041e,4.0,31.0,2.0,1.0,59.0,165.0,0.0,665.0,0.0,30.0,1
6924,d55c09dd148076c5,8.0,27.0,0.0,0.0,88.0,165.0,0.0,851.0,21.0,43.0,1
2431,4efe9fa7ed190b7a,9.0,41.0,0.0,0.0,9.0,75.0,0.0,1116.0,0.0,38.0,1
2169,640C6A31-F29A-4B46-82F7-50BD807534CD,5.0,24.0,0.0,0.0,80.0,140.0,0.0,743.0,0.0,21.0,0
4975,9e831f2125e48dfb,5.0,41.0,0.0,0.0,1.0,165.0,0.0,883.0,25.0,41.0,1
5171,f5f2cf8cd1185b7a,1.0,8.0,0.0,0.0,66.0,50.0,0.0,336.0,0.0,20.0,0
1908,3e0429479786872b,6.0,46.0,0.0,0.0,125.0,275.0,0.0,890.0,0.0,34.0,1
2274,4BC71CEB-344B-4432-880D-D5399035A399,18.0,60.0,0.0,0.0,0.0,345.0,945.0,1224.0,16.0,54.0,1
4409,8d06d5a2a8c8e2be,5.0,31.0,0.0,0.0,62.0,165.0,0.0,715.0,1.0,31.0,1
7661,f0865ba8a43d04cf,5.0,31.0,2.0,1.0,62.0,165.0,0.0,803.0,0.0,31.0,1
7877,f81b61b5bcccea93,7.0,30.0,2.0,1.0,2.0,75.0,0.0,737.0,0.0,33.0,1
87,04c0b63591fa72a3,4.0,22.0,0.0,0.0,90.0,140.0,0.0,467.0,3.0,22.0,0
436,0d19bff953da7844,5.0,37.0,0.0,0.0,30.0,165.0,0.0,828.0,0.0,31.0,1
4911,9c5dd81c0bc32e1e,10.0,50.0,0.0,0.0,1.0,265.0,0.0,1084.0,19.0,34.0,1
1808,53f6312bbda10a88,1.0,3.0,0.0,0.0,75.0,30.0,0.0,251.0,0.0,15.0,0
6735,ce175876aaa7c43c,2.0,10.0,0.0,0.0,81.0,50.0,0.0,370.0,0.0,20.0,1
2398,4dab2aa7799a80b8,25.0,50.0,14.0,7.0,18.0,105.0,655.0,1329.0,0.0,47.0,1
844,28727be0ae22fd09,7.0,48.0,8.0,4.0,10.0,235.0,0.0,1199.0,0.0,34.0,0
4511,d15f09a4a553ae1b,6.0,37.0,0.0,0.0,26.0,165.0,0.0,747.0,0.0,33.0,0
1072,32150d9080cf4c9e,6.0,22.0,1.0,1.0,2.0,50.0,0.0,577.0,12.0,20.0,0
5947,b05f6a510e97b236,17.0,41.0,10.0,5.0,2.0,75.0,1085.0,1117.0,59.0,59.0,1
5063,A67174F1-24D3-45D5-96B7-1999D95C1CD6,12.0,102.0,3.0,1.0,18.0,793.0,1440.0,1638.0,30.0,62.0,1
5359,DF338C17-1245-48B5-B3FC-FAFDB943A5E5,15.0,111.0,12.0,6.0,14.0,905.0,1550.0,1723.0,10.0,60.0,1
5533,a08579ff1a25d878,9.0,57.0,0.0,0.0,73.0,425.0,700.0,1524.0,35.0,59.0,1
948,2c5e5e32d2d20c7a,6.0,24.0,0.0,0.0,2.0,50.0,0.0,652.0,0.0,21.0,0
4987,eb9da8cd8d27c9e4,1.0,3.0,0.0,0.0,74.0,25.0,0.0,269.0,0.0,15.0,0
4291,c625936c35e1732c,5.0,19.0,0.0,0.0,24.0,50.0,0.0,343.0,3.0,20.0,0
882,1c2d9ea6b747a1c3,10.0,66.0,0.0,0.0,1.0,475.0,700.0,1350.0,56.0,56.0,1
7228,e17e5a677bff5337,12.0,62.0,2.0,1.0,29.0,385.0,350.0,1350.0,25.0,58.0,1
4893,e644e8b2d53872d2,5.0,18.0,0.0,0.0,42.0,50.0,0.0,559.0,12.0,30.0,0
751,23f3e88b8fa58cc9,2.0,8.0,0.0,0.0,91.0,50.0,0.0,358.0,0.0,20.0,0
551,11AC6A26-3AB9-4CE2-82CD-7C9ABCB9E816,43.0,92.0,46.0,23.0,11.0,439.0,1575.0,1864.0,50.0,72.0,1
5274,fb5aa7e90395a337,5.0,39.0,4.0,2.0,8.0,165.0,0.0,1019.0,0.0,36.0,0
3758,ab5f864112099602,6.0,30.0,0.0,0.0,51.0,165.0,0.0,720.0,0.0,33.0,0
1488,455cdba3ca376a1f,6.0,22.0,0.0,0.0,29.0,75.0,0.0,805.0,0.0,31.0,0
7969,fb6cc2922f713134,8.0,49.0,0.0,0.0,2.0,165.0,0.0,1004.0,0.0,35.0,1
5380,E3606327-FD22-4FE4-8EF2-6E41D727F6F4,17.0,88.0,20.0,10.0,8.0,715.0,1050.0,1493.0,25.0,54.0,1
3493,DDBA1F68-17BA-46FC-9DF1-107FFAAA55F4,2.0,12.0,0.0,0.0,67.0,50.0,0.0,366.0,0.0,20.0,0
4467,cee70628b83bde80,22.0,42.0,0.0,0.0,5.0,168.0,1040.0,1043.0,32.0,35.0,0
6265,bbaf3bf969079f12,2.0,13.0,0.0,0.0,58.0,50.0,0.0,353.0,0.0,20.0,1
5571,a242e072d2b4ca5c,4.0,21.0,0.0,0.0,82.0,75.0,0.0,756.0,0.0,32.0,1
1326,3d479270ed8eb369,5.0,22.0,0.0,0.0,4.0,50.0,0.0,629.0,3.0,23.0,0
7162,df21f49067c744a9,2.0,8.0,0.0,0.0,92.0,50.0,0.0,455.0,0.0,20.0,1
5006,9f6a3b1343bcd7fe,2.0,10.0,1.0,0.0,81.0,50.0,0.0,369.0,0.0,20.0,1
5668,a547722850484edf,20.0,111.0,36.0,18.0,27.0,659.0,1590.0,1727.0,40.0,64.0,1
5403,E8F3E256-0B75-44A5-80D9-43F7E7972739,9.0,77.0,0.0,0.0,24.0,565.0,1050.0,1455.0,55.0,56.0,1
3032,8e39c426b11e2b7c,3.0,15.0,0.0,0.0,48.0,50.0,0.0,467.0,0.0,20.0,0
6630,c99e4af142a511ae,18.0,58.0,4.0,2.0,40.0,203.0,1355.0,1475.0,25.0,56.0,1
4635,948EFA5D-579F-431B-8287-34C045464CC9,8.0,44.0,0.0,0.0,1.0,165.0,0.0,1061.0,0.0,36.0,1
6523,c54bb6e671175a4f,5.0,10.0,0.0,0.0,79.0,50.0,0.0,583.0,4.0,22.0,1
1255,28DF4DA1-4F2E-467A-BEA6-AE3D2887972D,7.0,44.0,0.0,0.0,1.0,195.0,1050.0,1062.0,25.0,46.0,1
4445,8e573ccfac0d6228,18.0,88.0,4.0,2.0,57.0,692.0,1460.0,1508.0,56.0,85.0,1
1779,3B613F23-50B8-4CB2-91D8-5BEA94EDA074,6.0,51.0,0.0,0.0,2.0,265.0,0.0,1071.0,0.0,34.0,1
5480,F87B28D5-1670-4C5D-B7B3-DD2D90B5F558,5.0,23.0,0.0,0.0,1.0,50.0,0.0,750.0,2.0,21.0,1
5975,b173d8fc9d1acdcf,5.0,31.0,0.0,0.0,62.0,165.0,0.0,847.0,0.0,31.0,1
6282,bc5d62ce919388b3,6.0,31.0,2.0,1.0,61.0,165.0,0.0,841.0,0.0,33.0,1
5321,fe6e509705dd5fbd,7.0,34.0,4.0,2.0,45.0,165.0,0.0,840.0,0.0,31.0,0
3578,73260D60-4CF2-4EB5-A7D3-32E90FE395DE,20.0,170.0,6.0,3.0,81.0,701.0,1605.0,2466.0,55.0,92.0,1
4481,8fc543255e9ca9c9,15.0,72.0,13.0,6.0,16.0,465.0,0.0,1346.0,51.0,55.0,1
5185,BC5D6E88-E762-4CD6-9CEE-9965F1DF2954,4.0,38.0,0.0,0.0,4.0,165.0,0.0,994.0,2.0,34.0,1
6139,b6f0088d96cba675,6.0,26.0,2.0,1.0,4.0,75.0,0.0,854.0,0.0,31.0,1
3852,7b000b3d24b12b91,9.0,83.0,12.0,4.0,6.0,664.0,1395.0,1397.0,50.0,56.0,1
3410,6ded405ce9db2e9d,10.0,63.0,0.0,0.0,1.0,415.0,700.0,1363.0,7.0,54.0,1
3544,FF8A1A3E-E520-425C-9E56-1D8DFE57B960,5.0,27.0,0.0,0.0,66.0,140.0,0.0,640.0,1.0,21.0,0
2838,5adec013a5cb2d1c,17.0,65.0,0.0,0.0,0.0,359.0,1180.0,1308.0,27.0,54.0,1
852,28ae8b1e87b7e83c,13.0,81.0,22.0,11.0,1.0,565.0,700.0,1578.0,20.0,57.0,0
4805,e115d4b18e6a5838,3.0,13.0,0.0,0.0,62.0,50.0,0.0,477.0,0.0,21.0,0
2463,5028f9676b345317,13.0,68.0,0.0,0.0,2.0,515.0,1500.0,1557.0,54.0,58.0,1
7849,f6e22f53bfc0614f,8.0,39.0,3.0,0.0,0.0,75.0,0.0,1031.0,0.0,34.0,1
219,068fed0c10375297,20.0,58.0,8.0,4.0,0.0,215.0,900.0,1280.0,25.0,59.0,1
656,14df640d1db6858d,11.0,53.0,2.0,1.0,98.0,425.0,500.0,1256.0,14.0,44.0,1
2038,42812e3bfc0c5ca2,3.0,9.0,4.0,1.0,60.0,50.0,0.0,74.0,1.0,0.0,1
1701,3775DCE7-512F-4AB6-BF69-7389A54558AC,17.0,104.0,0.0,0.0,14.0,698.0,1765.0,1813.0,58.0,65.0,1
1596,343c032aa0cfd797,6.0,50.0,0.0,0.0,9.0,265.0,0.0,1009.0,7.0,44.0,1
2837,5ade2612a4614007,24.0,114.0,24.0,12.0,3.0,817.0,2300.0,2432.0,81.0,190.0,1
5011,ecf451e020fd4ffa,2.0,9.0,0.0,0.0,86.0,50.0,0.0,338.0,0.0,20.0,0
5834,ac24a29485598efa,11.0,49.0,0.0,0.0,3.0,265.0,0.0,1040.0,89.0,144.0,1
54,030fd6ee49efb76f,10.0,24.0,0.0,0.0,1.0,50.0,0.0,615.0,18.0,20.0,0
5174,B9C494BE-46FC-4AA4-B792-D5E89F3AB17C,13.0,111.0,27.0,13.0,14.0,881.0,1480.0,1707.0,0.0,53.0,1
1317,2F7404D7-DAD7-41C8-8426-C81EC462DA01,8.0,48.0,0.0,0.0,8.0,165.0,0.0,1100.0,12.0,45.0,1
6538,c5db26c0689fccd6,2.0,13.0,0.0,0.0,62.0,50.0,0.0,433.0,0.0,20.0,1
4610,d6253843cedeb5ea,1.0,8.0,0.0,0.0,92.0,50.0,0.0,518.0,0.0,20.0,0
2080,5fd7bcb4fcfe524b,5.0,8.0,0.0,0.0,67.0,25.0,0.0,327.0,12.0,15.0,0
346,0F627E80-C24E-4EA7-8248-47DBBF1A071D,0.0,3.0,0.0,0.0,74.0,0.0,0.0,214.0,0.0,105.0,1
1495,30d61df486d2a82a,9.0,38.0,0.0,0.0,3.0,165.0,0.0,1046.0,18.0,44.0,1
1433,2e881271e6178295,3.0,31.0,0.0,0.0,60.0,165.0,0.0,696.0,0.0,31.0,1
1177,25f5540aabc9fc22,22.0,77.0,18.0,9.0,6.0,355.0,650.0,1435.0,8.0,57.0,1
5166,f5c139fce4bf6cca,5.0,38.0,0.0,0.0,8.0,165.0,0.0,840.0,0.0,33.0,0
4269,88b9fbc6169f2546,14.0,120.0,0.0,0.0,26.0,1129.0,6220.0,6288.0,863.0,1217.0,1
5648,a4a59448cc853c7c,5.0,13.0,0.0,0.0,64.0,50.0,0.0,464.0,18.0,20.0,1
1210,2717b280b4145d92,6.0,10.0,0.0,0.0,79.0,50.0,0.0,618.0,3.0,21.0,1
984,2dedc74e076f3724,0.0,2.0,0.0,0.0,76.0,0.0,0.0,200.0,0.0,5.0,0
2192,478734b28c8aeec3,23.0,122.0,0.0,0.0,12.0,956.0,2025.0,2030.0,42.0,74.0,1
353,11b2072c12a6ffcf,2.0,18.0,0.0,0.0,26.0,50.0,0.0,374.0,0.0,20.0,0
2627,55311551f0bd7567,17.0,106.0,0.0,0.0,13.0,715.0,1800.0,2006.0,41.0,61.0,1
2583,782684890ed38edb,5.0,22.0,0.0,0.0,0.0,50.0,0.0,633.0,1.0,21.0,0
4978,eae3645ad2db1fc3,13.0,60.0,2.0,1.0,2.0,467.0,1375.0,1415.0,48.0,58.0,0
2692,7d46eb49b43cbb58,2.0,3.0,0.0,0.0,99.0,25.0,0.0,284.0,0.0,15.0,0
2368,6d7cace64a63e1a0,12.0,73.0,0.0,0.0,11.0,475.0,700.0,1440.0,16.0,65.0,0
1403,41384c05351d112f,4.0,22.0,0.0,0.0,15.0,50.0,0.0,604.0,2.0,20.0,0
4265,c4f80eaa16a62c9c,9.0,49.0,0.0,0.0,3.0,265.0,75.0,1072.0,9.0,46.0,0
6379,c067d7285ebbf61f,12.0,72.0,0.0,0.0,73.0,525.0,700.0,1433.0,0.0,47.0,1
1622,350d0aa81a98b624,11.0,61.0,0.0,0.0,3.0,345.0,0.0,1326.0,0.0,46.0,1
1889,3d48bb5d338bee1d,21.0,100.0,0.0,0.0,70.0,772.0,1635.0,1646.0,62.0,66.0,1
7592,ee4f82f2748782e2,16.0,97.0,14.0,7.0,67.0,676.0,1865.0,1960.0,12.0,166.0,1
1774,5283811b3ce39737,2.0,5.0,0.0,0.0,87.0,25.0,0.0,282.0,0.0,15.0,0
4485,8ff6715b867a4c92,11.0,80.0,2.0,1.0,1.0,635.0,1050.0,1471.0,49.0,58.0,1
4762,de8114f643812048,1.0,7.0,0.0,0.0,76.0,25.0,0.0,279.0,0.0,15.0,0
3387,AB95820C-9807-4D16-BFC9-41AA5A97A5BA,6.0,66.0,0.0,0.0,77.0,565.0,1050.0,1157.0,0.0,46.0,0
3536,7230cf6e1a58d7a8,10.0,68.0,14.0,7.0,2.0,505.0,725.0,1388.0,25.0,60.0,1
4970,ea94207bff8b15e9,2.0,12.0,0.0,0.0,65.0,50.0,0.0,336.0,0.0,20.0,0
1540,3257bb0cd4cc9cd0,5.0,39.0,0.0,0.0,202.0,345.0,700.0,888.0,35.0,141.0,1
1669,367889B6-CBEF-4260-A565-E1DF057A95D6,5.0,47.0,0.0,0.0,14.0,355.0,350.0,1059.0,7.0,44.0,1
8059,feaeb083b3bcc4f1,8.0,54.0,0.0,0.0,27.0,385.0,350.0,1242.0,1.0,44.0,1
3264,9DEE0134-1D22-4B78-8C0C-C1E96AE76897,1.0,3.0,0.0,0.0,99.0,25.0,0.0,279.0,0.0,15.0,0
569,1b546687cad11387,17.0,40.0,0.0,0.0,37.0,165.0,300.0,887.0,52.0,54.0,0
4110,83D97026-9F54-4CC5-900A-B9BE1B5A5B7A,10.0,39.0,0.0,0.0,12.0,165.0,0.0,1035.0,42.0,48.0,1
7919,f998f4f35e2d6b65,12.0,72.0,0.0,0.0,22.0,624.0,1380.0,1380.0,54.0,54.0,1
7244,e260f4f10f229a41,37.0,94.0,16.0,8.0,0.0,690.0,1565.0,1939.0,93.0,169.0,1
4308,c6eaf2f30e957bfe,4.0,6.0,0.0,0.0,82.0,25.0,0.0,288.0,12.0,15.0,0
3172,66986AB6-446F-484F-B7BE-6E93F2BE60F1,14.0,40.0,0.0,0.0,5.0,165.0,1045.0,1076.0,25.0,46.0,1
1212,271decac9c7daed6,4.0,22.0,0.0,0.0,3.0,50.0,0.0,663.0,0.0,21.0,1
52,016e25ed8a56e60b,5.0,30.0,0.0,0.0,71.0,165.0,0.0,731.0,6.0,30.0,1
5330,ff3d5f3416a69f16,6.0,39.0,0.0,0.0,99.0,265.0,0.0,1106.0,8.0,46.0,0
4999,9f3e6b066f0b9d34,8.0,22.0,0.0,0.0,81.0,50.0,0.0,401.0,6.0,20.0,1
1884,3d28bbb415ecd5b3,2.0,18.0,0.0,0.0,26.0,50.0,0.0,366.0,0.0,20.0,1
5367,E03B67D1-DF28-479B-A34D-439D40FD5425,45.0,201.0,42.0,21.0,16.0,1354.0,2620.0,2624.0,186.0,196.0,1
4822,e25a451ef6252925,0.0,3.0,0.0,0.0,74.0,0.0,0.0,215.0,0.0,5.0,0
5467,F5B472CA-0829-4F93-97C6-D0590ADB0C2E,25.0,95.0,12.0,6.0,103.0,625.0,1500.0,1662.0,50.0,96.0,1
7445,e9c7d082ca123606,19.0,94.0,10.0,5.0,9.0,659.0,1570.0,1664.0,302.0,566.0,1
3795,79e2a950e19f971c,9.0,56.0,0.0,0.0,3.0,245.0,0.0,1289.0,0.0,46.0,1
2083,5ffd44f665c35308,4.0,8.0,0.0,0.0,101.0,60.0,0.0,370.0,1.0,20.0,0
1942,5B723666-304C-4A08-B667-644F1BF6AA14,10.0,82.0,36.0,1.0,0.0,632.0,1440.0,1482.0,25.0,56.0,0
2119,61ec77bbb9be9469,7.0,26.0,1.0,0.0,4.0,75.0,300.0,1018.0,25.0,44.0,0
5402,E8429A91-D894-4ABF-B060-B7537A723D83,7.0,22.0,0.0,0.0,1.0,50.0,0.0,664.0,2.0,21.0,1
401,13dedba82bb600cc,6.0,53.0,4.0,2.0,6.0,355.0,350.0,1112.0,0.0,34.0,0
6116,b5d179c988ab4a24,4.0,22.0,0.0,0.0,29.0,75.0,35.0,776.0,0.0,31.0,1
4385,8c182ef7161bff38,6.0,24.0,10.0,5.0,7.0,50.0,0.0,584.0,0.0,21.0,1
