id_0,order_make,remove_obstacle,ad_opened,ad_finished,energy_get,coin_cost,coin_get,ruby_cost,ruby_get,label
F1098B7F-3722-4875-95D6-113772115C04,4.0,8.0,0.0,0.0,50.0,0.0,672.0,81.0,120.0,0
263649844eb2fb5e,39.0,106.0,19.0,19.0,345.0,0.0,2286.0,77.0,214.0,1
6cbe39b3ba61debc,71.0,207.0,0.0,3.0,1030.0,3450.0,3543.0,182.0,193.0,1
91b1d1df031580d3,43.0,215.0,4.0,14.0,1634.0,6360.0,6362.0,613.0,655.0,0
43e50128e2c51ea0,30.0,144.0,2.0,1.0,745.0,0.0,2369.0,0.0,69.0,0
a8e0d603b9bac992,4.0,26.0,0.0,0.0,75.0,0.0,761.0,1.0,35.0,0
38d9c90b1973cc1d,1.0,3.0,0.0,0.0,25.0,0.0,269.0,0.0,15.0,0
119aee646b1a6d42,17.0,150.0,5.0,10.0,1140.0,2350.0,2612.0,35.0,67.0,0
f9886324a8519b83,18.0,78.0,0.0,0.0,335.0,425.0,1746.0,0.0,54.0,0
af5a3d32ec33cbe3,21.0,108.0,0.0,0.0,864.0,1895.0,2054.0,35.0,67.0,1
b9976621641052b7,29.0,113.0,14.0,7.0,663.0,2045.0,2108.0,63.0,114.0,1
0fa27a1652e51057,37.0,137.0,8.0,4.0,865.0,2150.0,2362.0,2.0,65.0,0
84C5C624-27C6-4388-8159-34BEC4E1F3D9,10.0,64.0,0.0,0.0,295.0,0.0,1302.0,25.0,57.0,1
ed314a08347c5566,39.0,299.0,23.0,11.0,1952.0,3550.0,3582.0,171.0,261.0,1
ce72c26fa5a19d53,148.0,588.0,58.0,111.0,3805.0,11260.0,11317.0,529.0,936.0,1
000c5d99504b6a3a,22.0,121.0,36.0,18.0,755.0,350.0,2162.0,50.0,73.0,0
6e5836d497afa87c,9.0,44.0,4.0,2.0,295.0,0.0,1056.0,25.0,44.0,0
FC03428B-F299-44E8-9B9B-AFA7BA08E9B0,46.0,208.0,2.0,1.0,872.0,2440.0,2742.0,25.0,95.0,1
c7b0b4aba5ee5f54,28.0,125.0,0.0,0.0,695.0,1400.0,2143.0,36.0,79.0,1
a8501a9d67928bd7,15.0,65.0,0.0,8.0,265.0,75.0,1527.0,28.0,372.0,0
28145ee0055ac0e6,115.0,416.0,0.0,0.0,2579.0,7425.0,7529.0,91.0,675.0,1
733BE2C1-E2CD-4347-B2E1-5DC033A1574F,50.0,221.0,20.0,24.0,2015.0,2600.0,3027.0,0.0,81.0,1
466d6f3744a24868,59.0,177.0,0.0,13.0,1345.0,4260.0,4934.0,373.0,850.0,1
A441BB9F-D76F-4C35-B002-C6553D7B03C2,24.0,65.0,0.0,4.0,375.0,1100.0,1427.0,32.0,87.0,0
99401de20d6c0002,5.0,10.0,0.0,0.0,50.0,0.0,622.0,0.0,21.0,0
34218f66f9f4aece,1.0,5.0,0.0,0.0,25.0,0.0,281.0,0.0,15.0,0
d220605d4f5e7a2d,1.0,3.0,0.0,0.0,25.0,0.0,281.0,0.0,15.0,0
06a8d3beacd5e02f,41.0,170.0,0.0,0.0,965.0,2450.0,2844.0,69.0,104.0,1
ba715db402e4b4f6,1.0,8.0,0.0,0.0,50.0,0.0,353.0,0.0,20.0,0
3f0134bb2084fcd4,18.0,76.0,2.0,5.0,734.0,1465.0,1515.0,63.0,64.0,1
22c7f8730a39db88,46.0,173.0,4.0,5.0,1135.0,3540.0,3630.0,342.0,716.0,1
e04f01fa12064058,5.0,19.0,0.0,0.0,50.0,0.0,575.0,0.0,20.0,0
a11ef461cf76f09d,47.0,175.0,4.0,2.0,845.0,1125.0,3010.0,38.0,204.0,1
8D9A7D78-175C-452D-B351-E08363FDD416,8.0,69.0,0.0,0.0,565.0,1050.0,1270.0,0.0,44.0,0
992d2788ab7a11b3,27.0,116.0,0.0,0.0,795.0,2275.0,2314.0,26.0,82.0,1
b23c2d33916d5ffa,7.0,19.0,0.0,0.0,50.0,0.0,745.0,2.0,21.0,1
4bddf60fa760bfff,2.0,7.0,0.0,0.0,25.0,0.0,301.0,0.0,15.0,0
ad014d43dab28d42,0.0,3.0,0.0,0.0,25.0,0.0,275.0,0.0,15.0,0
3e5f2fa10ded59f8,8.0,42.0,0.0,0.0,397.0,760.0,769.0,10.0,30.0,0
1f9b877cd24f5354,2.0,5.0,0.0,0.0,25.0,0.0,280.0,0.0,15.0,0
a431618b5bff8ad1,8.0,29.0,0.0,1.0,75.0,700.0,1058.0,27.0,46.0,0
b9a832a4dbe3591d,2.0,19.0,0.0,0.0,50.0,0.0,474.0,0.0,20.0,0
9854cc8c17c54530,2.0,9.0,0.0,0.0,25.0,0.0,284.0,0.0,15.0,0
2C7E622E-E702-48F9-BBD5-2D39F6D057AC,2.0,8.0,0.0,0.0,25.0,0.0,285.0,0.0,15.0,0
7f6e93c7e49dec7a,9.0,61.0,0.0,5.0,635.0,700.0,1359.0,31.0,58.0,0
6e8850c60b02d1bc,14.0,60.0,0.0,0.0,295.0,0.0,1380.0,7.0,55.0,0
2ae705418dee08d8,9.0,57.0,0.0,0.0,385.0,500.0,1154.0,0.0,48.0,0
f9f8aba414caa053,34.0,107.0,6.0,6.0,815.0,2450.0,2711.0,190.0,615.0,1
8B44446D-BD8B-4407-8FF3-06B2E56D425F,8.0,39.0,0.0,0.0,165.0,300.0,1040.0,0.0,36.0,0
d7e9ff6bdaf1775d,0.0,2.0,0.0,0.0,0.0,0.0,199.0,0.0,5.0,0
45206128ff9bd571,83.0,255.0,26.0,14.0,1225.0,3475.0,4286.0,108.0,492.0,1
d2009438ba17901b,2.0,12.0,0.0,0.0,50.0,0.0,370.0,0.0,20.0,0
a20197f1af19191f,95.0,494.0,256.0,184.0,3725.0,0.0,8636.0,56.0,416.0,1
9365f4a68bf9e2eb,36.0,164.0,0.0,0.0,765.0,700.0,2721.0,0.0,74.0,0
f349ad399749ae5e,2.0,21.0,0.0,0.0,50.0,0.0,387.0,0.0,20.0,0
5c90cff2c62f5d00,6.0,60.0,0.0,0.0,505.0,1050.0,1118.0,25.0,56.0,0
a5c4d85f23d13d8a,125.0,440.0,129.0,101.0,3275.0,4725.0,6725.0,670.0,756.0,1
4d747d9f8c8c4be3,22.0,122.0,8.0,5.0,1109.0,2445.0,2663.0,102.0,143.0,1
48ea7f4e0aa1bc37,22.0,89.0,6.0,3.0,549.0,1485.0,1486.0,57.0,58.0,0
c907b1b92d7c4792,11.0,23.0,18.0,27.0,140.0,3300.0,3220.0,337.0,410.0,1
8cde5a6bfb2d7e16,2.0,8.0,0.0,0.0,50.0,0.0,560.0,0.0,20.0,0
925f8b9937dfa91d,97.0,258.0,88.0,58.0,2105.0,3380.0,3665.0,113.0,152.0,0
685f675fe3ca6088,2.0,10.0,0.0,0.0,50.0,0.0,561.0,0.0,20.0,0
6e53af18c0023786,65.0,437.0,288.0,114.0,3200.0,4550.0,5693.0,1.0,103.0,1
e423ee9bd6dde44e,13.0,41.0,0.0,1.0,165.0,0.0,934.0,18.0,45.0,0
56D36D92-4550-4A20-A8E2-FC2067B14B3B,18.0,85.0,0.0,0.0,637.0,1570.0,1587.0,98.0,98.0,0
8033cba5bdf04e1,77.0,296.0,0.0,0.0,1102.0,4440.0,4643.0,196.0,198.0,1
95ab6e92d502fece,8.0,31.0,0.0,0.0,165.0,0.0,859.0,0.0,33.0,0
e282619941378913,2.0,11.0,0.0,0.0,50.0,0.0,439.0,0.0,20.0,0
15153f24c6afe5c8,6.0,26.0,0.0,0.0,75.0,0.0,844.0,0.0,31.0,0
0764b58feacec2cb,3.0,29.0,0.0,0.0,165.0,0.0,658.0,3.0,30.0,0
011d90865071220a,4.0,24.0,0.0,0.0,50.0,0.0,628.0,2.0,21.0,0
bff66bbb6281cbd5,4.0,22.0,0.0,1.0,50.0,0.0,622.0,0.0,20.0,0
c6805b94668d2893,3.0,10.0,0.0,0.0,50.0,0.0,211.0,6.0,15.0,1
850a5587903301eb,113.0,568.0,106.0,106.0,3795.0,8090.0,8092.0,967.0,967.0,1
2c261798a40c1eee,5.0,55.0,0.0,0.0,355.0,350.0,1077.0,10.0,44.0,0
cffce1230f408373,9.0,44.0,0.0,2.0,75.0,0.0,1055.0,0.0,37.0,0
d8161ef448cf2871,9.0,37.0,0.0,0.0,165.0,0.0,800.0,24.0,41.0,0
601D6065-EB25-459C-A46B-C291AA32B928,20.0,128.0,0.0,3.0,955.0,1125.0,1850.0,39.0,85.0,1
2fbddd140eb9dffd,18.0,43.0,0.0,0.0,75.0,0.0,873.0,27.0,32.0,1
fe8e526197a911f0,1.0,8.0,0.0,0.0,50.0,0.0,336.0,0.0,20.0,0
829e8efda01a9ae2,38.0,119.0,2.0,8.0,625.0,300.0,2194.0,114.0,116.0,1
0c33c11930bc4a28,0.0,2.0,0.0,0.0,0.0,0.0,199.0,0.0,5.0,0
b69bfb96b5e93336,29.0,187.0,8.0,2.0,1151.0,2480.0,2577.0,128.0,152.0,1
8B563386-3A2F-4EE1-A6C4-1BBF6A4E150C,27.0,167.0,0.0,0.0,1019.0,2220.0,2533.0,246.0,257.0,1
4e307b360f5ece70,59.0,174.0,82.0,41.0,1035.0,1940.0,2362.0,29.0,76.0,0
996e103ed1202523,64.0,335.0,30.0,18.0,2533.0,5465.0,5775.0,579.0,592.0,1
9025904E-8CF5-4F85-BBD3-17079303A9ED,74.0,473.0,2.0,2.0,3236.0,5630.0,5653.0,285.0,1214.0,1
65cd5b627eeee2d5,10.0,40.0,0.0,4.0,75.0,75.0,1086.0,0.0,35.0,1
93e799f4e48a4f19,104.0,390.0,57.0,35.0,2258.0,4670.0,4679.0,185.0,185.0,1
84c3344a7d9e7e7f,1.0,8.0,0.0,0.0,50.0,0.0,397.0,0.0,20.0,0
038ce40bf1e59444,22.0,100.0,12.0,10.0,155.0,0.0,1794.0,10.0,59.0,1
177a0905d95203fe,2.0,3.0,0.0,0.0,25.0,0.0,280.0,0.0,15.0,0
7327ad936f9ee180,17.0,52.0,8.0,4.0,75.0,860.0,1040.0,0.0,33.0,0
1533b861dc536828,30.0,81.0,0.0,0.0,330.0,1585.0,1672.0,42.0,59.0,1
22EFFBEC-F34E-4868-9CC0-2AFD4AD294A4,23.0,111.0,8.0,20.0,805.0,350.0,2115.0,0.0,64.0,1
0be1abd1e58a5144,14.0,49.0,0.0,2.0,165.0,0.0,1087.0,28.0,48.0,0
0DCBAB6C-7B72-48A7-989A-B98E49307A4F,105.0,563.0,205.0,140.0,4037.0,5305.0,5651.0,192.0,195.0,1
609421E9-BF27-4F17-BB3C-80662A171FF6,44.0,212.0,12.0,6.0,1435.0,1630.0,2534.0,0.0,68.0,0
55121f7ccc1874c5,17.0,60.0,0.0,0.0,388.0,1345.0,1357.0,165.0,169.0,0
8fcff567b967d743,3.0,17.0,0.0,0.0,50.0,0.0,720.0,0.0,23.0,0
514c84636d9528f7,3.0,23.0,0.0,0.0,140.0,0.0,609.0,0.0,20.0,0
2d46e12609454c5d,27.0,319.0,66.0,58.0,2125.0,4700.0,5132.0,979.0,2917.0,1
18B24D36-FAEA-44A6-ADA3-FE412D06E952,20.0,147.0,0.0,0.0,878.0,1715.0,1969.0,35.0,80.0,1
3e573e35e231d7bb,20.0,119.0,0.0,0.0,630.0,1675.0,1855.0,0.0,53.0,1
4490f220e1ba3559,81.0,208.0,24.0,48.0,1151.0,3110.0,3210.0,100.0,137.0,1
3a9d922f7edd179a,2.0,12.0,0.0,0.0,50.0,0.0,358.0,0.0,20.0,0
f6921494694d9028,105.0,441.0,10.0,0.0,2712.0,6205.0,6226.0,533.0,539.0,1
3CA709CE-8B45-43CD-95EE-5D497A977A2A,35.0,183.0,0.0,46.0,1752.0,2830.0,2928.0,224.0,231.0,1
2F1B42E2-BA61-482F-9288-C81F430FE2A0,43.0,180.0,0.0,0.0,755.0,750.0,3026.0,148.0,260.0,1
e1179c5f7a3becab,2.0,24.0,0.0,0.0,140.0,0.0,376.0,0.0,20.0,0
4f401709ef9c2acf,61.0,163.0,6.0,3.0,788.0,2330.0,3131.0,255.0,640.0,0
40ec8729c132331a,25.0,91.0,0.0,2.0,545.0,455.0,1884.0,26.0,98.0,1
759f3016e8497988,48.0,215.0,4.0,11.0,1295.0,1900.0,3464.0,38.0,116.0,1
7c517303b7c7fd52,11.0,56.0,0.0,0.0,345.0,350.0,1365.0,21.0,67.0,0
3b8df3d00cadce59,6.0,62.0,0.0,4.0,475.0,735.0,1341.0,49.0,54.0,1
555bb46779563cbb,14.0,77.0,0.0,0.0,615.0,1050.0,1427.0,46.0,60.0,0
4217473b75c6b182,1.0,7.0,0.0,0.0,25.0,0.0,281.0,0.0,15.0,0
11694936258444ae,29.0,158.0,0.0,0.0,435.0,110.0,2321.0,14.0,59.0,1
29d95f1af272dbd1,101.0,594.0,163.0,137.0,4310.0,5325.0,7368.0,488.0,667.0,1
b0cd8591608fafbd,96.0,420.0,30.0,20.0,2931.0,7915.0,7921.0,485.0,519.0,1
9a04fb25f71893d6,83.0,301.0,10.0,7.0,1946.0,7800.0,7982.0,606.0,625.0,1
bba92e2536cfb502,134.0,306.0,0.0,1.0,1364.0,4725.0,4753.0,158.0,169.0,1
3a1f11fed0ab869d,2.0,8.0,0.0,0.0,50.0,0.0,346.0,0.0,20.0,0
ba9c6aefd4dd3cad,41.0,182.0,2.0,10.0,1401.0,3335.0,4249.0,478.0,764.0,1
81DF64E5-AB20-4FC3-BAB5-90F87A66791B,31.0,151.0,0.0,0.0,935.0,2105.0,2156.0,90.0,119.0,1
3019410df8e9c8b9,119.0,478.0,64.0,104.0,3358.0,8420.0,8431.0,418.0,781.0,1
99821110-B6D4-4C48-9825-60A229013DB9,30.0,100.0,0.0,5.0,903.0,1890.0,1975.0,66.0,85.0,1
06c7c8b95c0b5f78,10.0,53.0,0.0,0.0,335.0,0.0,1353.0,30.0,56.0,0
55347d45de853af5,24.0,107.0,4.0,2.0,463.0,1975.0,1806.0,462.0,462.0,1
0b2e69a93beda4fc,3.0,22.0,0.0,0.0,75.0,0.0,752.0,0.0,31.0,0
6f6e20004287d020,3.0,22.0,0.0,0.0,50.0,520.0,667.0,0.0,21.0,0
4a493a4dfe9f0a4a,2.0,15.0,0.0,0.0,50.0,0.0,371.0,0.0,20.0,0
06941796fb7b7ab7,51.0,122.0,0.0,0.0,262.0,1985.0,1995.0,68.0,79.0,1
f089ca95c539d184,4.0,4.0,0.0,0.0,25.0,0.0,280.0,12.0,15.0,0
2c894d2e9a2e8676,2.0,8.0,0.0,0.0,50.0,0.0,357.0,0.0,20.0,0
9d2a7405720671fa,70.0,256.0,52.0,35.0,1230.0,2400.0,3336.0,150.0,351.0,1
05190992eaa2b46e,0.0,1.0,0.0,0.0,0.0,0.0,199.0,0.0,5.0,0
9c9ae432210e39d1,152.0,622.0,183.0,160.0,4730.0,9020.0,9537.0,816.0,823.0,1
5ec85caad461e64e,43.0,247.0,0.0,66.0,1835.0,7150.0,7652.0,520.0,686.0,0
758b367656fd5fcf,97.0,415.0,32.0,21.0,2315.0,6450.0,6716.0,642.0,722.0,1
261ceb49ac9aed56,4.0,19.0,0.0,0.0,50.0,0.0,656.0,0.0,20.0,0
AB2FAA09-FF39-47F7-A89F-9189AADA432E,0.0,3.0,0.0,0.0,0.0,0.0,224.0,0.0,5.0,0
64c53022c02facd5,51.0,181.0,0.0,0.0,1211.0,2455.0,3178.0,49.0,158.0,1
6f01c9ce1c5a6724,15.0,123.0,4.0,2.0,885.0,2100.0,2241.0,59.0,203.0,1
cc62e80ee84d8ad2,21.0,59.0,4.0,2.0,330.0,1565.0,1588.0,140.0,157.0,0
94a47a34ee882bbc,31.0,140.0,0.0,3.0,1113.0,2470.0,2683.0,159.0,216.0,0
df469f0adc6a067c,34.0,76.0,0.0,0.0,401.0,1620.0,1624.0,38.0,63.0,1
f6d12f4403d1e597,17.0,103.0,4.0,7.0,916.0,1905.0,1915.0,80.0,86.0,1
358b0f50cc4cea07,7.0,22.0,0.0,0.0,50.0,0.0,650.0,15.0,20.0,0
cbfa2dd490284b1f,2.0,8.0,0.0,0.0,50.0,0.0,413.0,0.0,20.0,0
0E019352-533D-4ED1-9BB0-EFA334FD59B8,5.0,44.0,0.0,0.0,305.0,350.0,952.0,7.0,44.0,0
28a648dad237faab,2.0,18.0,0.0,0.0,50.0,0.0,356.0,0.0,20.0,0
a536e2549f8361cf,23.0,81.0,0.0,1.0,375.0,350.0,1780.0,51.0,105.0,1
a205226de54b5f35,139.0,462.0,222.0,134.0,3205.0,10500.0,11664.0,1333.0,1941.0,0
da145b9ff276bca1,149.0,337.0,41.0,47.0,2150.0,6375.0,6755.0,275.0,558.0,1
fbd837b1cca1723c,4.0,23.0,0.0,0.0,50.0,35.0,649.0,0.0,23.0,0
3474ea5e6fbaf09e,4.0,14.0,0.0,0.0,50.0,0.0,493.0,0.0,20.0,0
BEDE7D10-168D-458A-9263-E7AD0C337097,67.0,200.0,2.0,1.0,761.0,3035.0,3230.0,523.0,523.0,1
66c75e3727f7e23d,22.0,74.0,0.0,0.0,377.0,1455.0,1459.0,53.0,58.0,0
757d2bd8a0f19aa4,1.0,8.0,0.0,0.0,25.0,0.0,281.0,0.0,15.0,0
0efd6ed089682131,63.0,342.0,0.0,0.0,1605.0,700.0,3463.0,54.0,116.0,1
1d6c8dbbd193331e,13.0,52.0,0.0,0.0,335.0,0.0,1247.0,0.0,46.0,1
ac3c937af65d1026,37.0,107.0,23.0,15.0,455.0,75.0,2388.0,35.0,64.0,1
28b4854e4abdfeaa,4.0,31.0,0.0,0.0,165.0,0.0,803.0,0.0,31.0,0
2aacab8e57b60faf,65.0,245.0,2.0,9.0,1565.0,3935.0,4712.0,238.0,658.0,1
58e5e02efca96324,14.0,102.0,8.0,12.0,765.0,2025.0,2125.0,26.0,129.0,1
c8e68b7b656249c0,165.0,608.0,379.0,188.0,4391.0,7930.0,8112.0,328.0,645.0,1
e7c80bb53be4423a,20.0,117.0,0.0,20.0,992.0,2285.0,2340.0,99.0,320.0,0
e5065a748a0c772b,3.0,26.0,0.0,0.0,140.0,0.0,360.0,0.0,20.0,0
ad48fab914feb13c,27.0,89.0,36.0,18.0,485.0,910.0,1709.0,26.0,64.0,0
4df8a3c047579d11,38.0,307.0,24.0,36.0,2388.0,4030.0,4051.0,130.0,159.0,1
e5c33629024779dd,19.0,68.0,0.0,0.0,195.0,575.0,1529.0,54.0,88.0,0
95609435-0DCE-4E46-818D-DD90C27AD4CB,33.0,189.0,4.0,3.0,1375.0,2535.0,2578.0,125.0,130.0,1
6721ab9d83fe0dae,4.0,29.0,4.0,1.0,165.0,0.0,651.0,0.0,30.0,1
4e9536dc54d9faa7,7.0,30.0,0.0,0.0,473.0,840.0,874.0,40.0,41.0,0
beab73ff7560ce2c,1.0,3.0,0.0,0.0,25.0,0.0,274.0,0.0,15.0,0
3830f617675989ba,11.0,36.0,0.0,0.0,75.0,0.0,1044.0,0.0,34.0,0
da74f97fb0adac1c,20.0,73.0,4.0,5.0,425.0,645.0,1403.0,12.0,51.0,1
fae376bf66e6c226,74.0,263.0,0.0,1.0,1503.0,4815.0,4933.0,650.0,687.0,1
2f1f943f2e44ecb0,73.0,306.0,0.0,11.0,2726.0,6220.0,6458.0,832.0,840.0,1
d38099ca067138ba,28.0,149.0,0.0,0.0,933.0,2190.0,2449.0,84.0,94.0,0
00f8a4ab0b719a6f,4.0,21.0,0.0,0.0,50.0,0.0,721.0,0.0,21.0,0
256f6ad2fd876fbe,7.0,39.0,0.0,0.0,75.0,0.0,831.0,0.0,30.0,1
93748b58c21c7f02,35.0,175.0,0.0,0.0,1143.0,3805.0,3810.0,664.0,664.0,1
b09c5befb6bac9f8,4.0,22.0,0.0,1.0,50.0,0.0,631.0,0.0,25.0,0
1572d4cb544befaa,11.0,56.0,3.0,1.0,105.0,150.0,1377.0,18.0,57.0,0
69E7A6D8-738C-45C3-A424-AB41183034F3,9.0,82.0,0.0,1.0,415.0,0.0,1409.0,0.0,47.0,0
81726a5acebab689,8.0,42.0,0.0,1.0,265.0,0.0,1004.0,12.0,46.0,0
524087A0-5EB8-447B-B98F-F42D2CFD9F37,1.0,3.0,0.0,0.0,25.0,0.0,279.0,0.0,15.0,0
dd5d261c5c4997c0,12.0,55.0,0.0,0.0,105.0,0.0,1293.0,13.0,56.0,1
6723d98a6ccddf11,99.0,391.0,166.0,110.0,2685.0,2525.0,6302.0,591.0,733.0,1
8c151663e5ed40b9,43.0,101.0,39.0,22.0,475.0,2475.0,2565.0,0.0,56.0,1
3c1da698f2f04145,4.0,19.0,0.0,0.0,50.0,0.0,701.0,1.0,20.0,0
609EF13E-D2FE-4B21-9F08-DC47890F985D,12.0,108.0,0.0,5.0,905.0,1750.0,1865.0,35.0,62.0,0
6c666b7486645c95,97.0,278.0,1.0,1.0,1754.0,3620.0,4003.0,77.0,136.0,0
5B98B762-4819-4B6E-BF0A-BAC9ACFF6FC5,38.0,123.0,0.0,0.0,711.0,2255.0,2298.0,103.0,124.0,1
CCA77BA2-02E3-48B5-8D2B-3664273B2D13,74.0,288.0,113.0,56.0,1615.0,0.0,3948.0,0.0,91.0,1
93531ebd6fc4fb97,65.0,321.0,69.0,66.0,3114.0,10670.0,8734.0,862.0,767.0,1
3220129fe896766a,3.0,20.0,0.0,0.0,50.0,0.0,572.0,1.0,20.0,0
b11dc098c4bb76c3,27.0,180.0,0.0,0.0,885.0,1400.0,2779.0,50.0,114.0,1
145d5d00d4154b8b,3.0,18.0,0.0,0.0,50.0,0.0,378.0,7.0,20.0,0
D3614311-0333-407F-8F7B-DF255F18BD77,4.0,19.0,0.0,0.0,50.0,0.0,567.0,1.0,20.0,0
835dab50de531c45,87.0,86.0,8.0,5.0,635.0,1790.0,3233.0,1699.0,1753.0,1
fccd85f8b49c4b37,42.0,248.0,6.0,11.0,1563.0,5120.0,5138.0,240.0,680.0,1
f899ed671bf03da5,1.0,8.0,0.0,0.0,50.0,0.0,335.0,0.0,20.0,0
2590256d5ba0100e,13.0,27.0,0.0,1.0,75.0,0.0,889.0,43.0,46.0,0
c9df0726c12f0c86,0.0,3.0,0.0,0.0,25.0,0.0,275.0,0.0,15.0,0
1d1cf54a1075d815,15.0,54.0,0.0,7.0,385.0,650.0,1225.0,0.0,46.0,0
FBFE63BF-A16A-4CF3-91A3-019C2776472D,87.0,356.0,46.0,29.0,2245.0,3900.0,3994.0,159.0,171.0,1
97fdc6eca790891b,14.0,59.0,0.0,3.0,105.0,75.0,1255.0,0.0,44.0,0
ab888d8cec240562,107.0,321.0,86.0,62.0,2305.0,4425.0,6143.0,344.0,811.0,1
1b8c16f789771dab,4.0,12.0,0.0,0.0,50.0,0.0,511.0,0.0,21.0,0
4324124147442a64,5.0,21.0,0.0,0.0,50.0,0.0,583.0,8.0,20.0,0
FA2D391F-4B16-4F80-A424-756AD27BD743,27.0,173.0,30.0,20.0,1125.0,0.0,3532.0,100.0,1149.0,1
64D355D3-14C4-4C65-B515-E6F71CBC1C59,19.0,108.0,0.0,0.0,712.0,1410.0,1850.0,66.0,97.0,1
59cdebf85fe14309,146.0,350.0,34.0,17.0,2235.0,3825.0,5987.0,143.0,492.0,1
79dc2cb72f35cf28,2.0,8.0,0.0,0.0,50.0,0.0,356.0,0.0,20.0,0
c4613e22a2386dc7,2.0,5.0,0.0,0.0,25.0,0.0,286.0,0.0,15.0,0
cfa49e48469d1d61,34.0,213.0,4.0,2.0,1234.0,3390.0,3481.0,215.0,240.0,1
09cf83e9935846e1,150.0,364.0,107.0,72.0,2725.0,6175.0,6685.0,79.0,520.0,0
5fa2da9583a5e7d9,47.0,269.0,6.0,3.0,1773.0,3190.0,3218.0,110.0,128.0,1
9195c1dbc48fffd2,1.0,3.0,0.0,0.0,25.0,0.0,269.0,0.0,15.0,0
655af932aba625ef,1.0,8.0,0.0,0.0,50.0,0.0,339.0,0.0,20.0,0
fc5afce81726ca2f,5.0,39.0,0.0,0.0,165.0,0.0,665.0,2.0,30.0,0
644118ef8be16791,57.0,161.0,18.0,9.0,775.0,3200.0,3309.0,414.0,714.0,0
9889de0cc348ebea,8.0,18.0,0.0,0.0,50.0,0.0,501.0,1.0,20.0,0
0d75bc06e0560379,118.0,389.0,30.0,38.0,2065.0,700.0,5301.0,117.0,194.0,1
140ad903d0d68bff,24.0,132.0,0.0,5.0,695.0,1750.0,2074.0,32.0,69.0,1
c8f9dd52ec01ed83,33.0,112.0,12.0,17.0,713.0,1950.0,1984.0,116.0,117.0,1
3223593173a67930,1.0,8.0,0.0,0.0,50.0,0.0,353.0,0.0,20.0,0
aab8ccb950fbae7f,5.0,47.0,0.0,0.0,409.0,770.0,943.0,6.0,33.0,0
96be61d048c41ff9,203.0,476.0,175.0,127.0,3431.0,12125.0,12310.0,1793.0,2076.0,1
b112cc1ac534d53d,13.0,74.0,0.0,0.0,505.0,1050.0,1449.0,41.0,65.0,0
013da46a3be230b3,2.0,10.0,0.0,0.0,50.0,0.0,566.0,0.0,20.0,0
89990c0c172d814d,20.0,79.0,0.0,0.0,490.0,700.0,1490.0,24.0,46.0,1
5ea354bce24e866c,1.0,3.0,0.0,0.0,0.0,0.0,214.0,0.0,5.0,0
3705b0c12e16ce00,93.0,498.0,106.0,71.0,3710.0,5400.0,6979.0,205.0,715.0,1
9e0b1da6a37f54b1,18.0,114.0,0.0,1.0,916.0,1805.0,1858.0,75.0,79.0,0
00c5ec416c5eb22b,4.0,3.0,0.0,0.0,25.0,0.0,279.0,12.0,15.0,0
ec4372d6b3c3e3db,3.0,16.0,0.0,0.0,50.0,0.0,381.0,0.0,20.0,0
dbd0e197cd474620,44.0,195.0,6.0,3.0,1373.0,2365.0,2950.0,189.0,232.0,1
7717836cc1a1c5f1,5.0,31.0,0.0,0.0,75.0,0.0,818.0,0.0,31.0,0
2cc8623bc9fb2c01,14.0,69.0,0.0,0.0,418.0,515.0,1168.0,73.0,24.0,1
d967f0b7f240b415,32.0,105.0,0.0,0.0,555.0,2145.0,2500.0,32.0,83.0,1
a79a0ec2d8f96262,54.0,187.0,8.0,21.0,1125.0,3125.0,3142.0,149.0,210.0,1
31d935b46c30bddd,2.0,5.0,0.0,0.0,25.0,0.0,301.0,0.0,15.0,0
aa65f3a695ce27d8,9.0,31.0,0.0,4.0,165.0,0.0,838.0,27.0,43.0,0
7f05c980d41a00da,97.0,404.0,0.0,0.0,2623.0,6060.0,6090.0,325.0,432.0,1
0ced2c0ef9c3bc80,48.0,258.0,24.0,44.0,2135.0,2375.0,3503.0,0.0,185.0,0
85bb037c3d252f30,34.0,160.0,20.0,10.0,1178.0,3085.0,3122.0,102.0,139.0,1
c694877e180d8857,210.0,549.0,2.0,89.0,3935.0,13025.0,13417.0,2375.0,2996.0,1
279dd4ac8c66879e,33.0,131.0,0.0,17.0,921.0,3135.0,3144.0,295.0,298.0,0
4A26F52A-FEA9-4975-A907-5F8720767706,1.0,4.0,0.0,0.0,25.0,0.0,280.0,0.0,15.0,0
53342574804b6308,26.0,111.0,29.0,14.0,882.0,1735.0,2550.0,19.0,153.0,1
fa54df2fdfd593a3,2.0,5.0,0.0,0.0,25.0,0.0,284.0,0.0,15.0,0
c46ba034e72843c6,1.0,5.0,0.0,0.0,25.0,0.0,280.0,0.0,15.0,0
239f914817bd1c41,2.0,8.0,0.0,0.0,25.0,0.0,175.0,0.0,10.0,0
8cdd26a90b91c2c0,5.0,12.0,0.0,0.0,50.0,0.0,500.0,0.0,21.0,0
57586ca9f92a2b26,21.0,97.0,0.0,0.0,505.0,500.0,1783.0,86.0,90.0,1
ac12abe462cc49aa,5.0,46.0,0.0,0.0,396.0,705.0,710.0,7.0,31.0,0
a5270b5ecf5811eb,5.0,28.0,0.0,0.0,165.0,0.0,645.0,3.0,30.0,0
